case_id,int_mode,prepost_status,sample_type,trans_id,trans_contact,trans_therm,trans_military,trans_bathroom,trans_sports_pre,trans_sports_post,trans_sports_prepost,trans_discrim,gay_id,gay_contact,gay_therm,gay_adoption,gay_marriage,gay_elect,gay_discrim,resp_partyid,resp_race,resp_age,resp_edu,weight,psu,stratum,sample_mode
141982,2,2,1,2.0,2.0,15.0,4.0,4.0,1.0,,1.0,4.0,1.0,1.0,85.0,1.0,,3.0,1.0,1.0,6.0,80.0,10.0,1.39366072720576,1.0,106.0,panel_ftf_web_papi
141983,2,2,1,2.0,2.0,50.0,4.0,1.0,2.0,,2.0,1.0,1.0,1.0,50.0,2.0,,5.0,1.0,1.0,2.0,52.0,13.0,0.345531118797317,2.0,97.0,panel_ftf_web_papi
141984,2,2,1,2.0,2.0,100.0,1.0,1.0,7.0,,7.0,1.0,4.0,1.0,100.0,1.0,,1.0,1.0,2.0,1.0,39.0,13.0,0.72147581004101,2.0,98.0,panel_ftf_web_papi
141985,2,1,1,2.0,,,,6.0,1.0,,1.0,,1.0,,,5.0,,,1.0,7.0,1.0,73.0,95.0,,,,no_design
141986,2,2,1,2.0,2.0,50.0,4.0,6.0,6.0,,6.0,3.0,1.0,2.0,50.0,2.0,2.0,5.0,1.0,2.0,4.0,63.0,13.0,0.564643578179854,1.0,92.0,panel_ftf_web_papi
141987,2,2,1,2.0,2.0,50.0,4.0,7.0,3.0,,3.0,4.0,1.0,2.0,50.0,3.0,,5.0,1.0,7.0,1.0,47.0,14.0,0.635713498260282,1.0,87.0,panel_ftf_web_papi
141988,2,2,1,2.0,1.0,40.0,4.0,7.0,2.0,,2.0,3.0,1.0,1.0,85.0,1.0,,5.0,1.0,7.0,1.0,43.0,11.0,0.409833274523216,1.0,111.0,panel_ftf_web_papi
141989,2,2,1,2.0,2.0,50.0,2.0,7.0,2.0,,2.0,2.0,1.0,1.0,50.0,1.0,,3.0,1.0,2.0,1.0,59.0,13.0,1.05797418054835,1.0,97.0,panel_ftf_web_papi
141990,2,2,1,2.0,2.0,0.0,6.0,7.0,1.0,,1.0,3.0,1.0,1.0,15.0,6.0,,5.0,4.0,7.0,2.0,44.0,13.0,2.20869198541898,1.0,91.0,panel_ftf_web_papi
141991,2,2,1,2.0,1.0,50.0,4.0,7.0,1.0,,1.0,4.0,1.0,1.0,75.0,1.0,4.0,5.0,1.0,7.0,1.0,49.0,16.0,0.0961289826055366,2.0,90.0,panel_ftf_web_papi
141992,2,2,1,2.0,2.0,70.0,4.0,7.0,1.0,,1.0,4.0,1.0,1.0,50.0,2.0,4.0,3.0,1.0,7.0,1.0,,10.0,0.352767532701628,2.0,120.0,panel_ftf_web_papi
141993,2,2,1,2.0,1.0,80.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,85.0,1.0,,3.0,1.0,1.0,1.0,45.0,13.0,0.124806345371978,1.0,102.0,panel_ftf_web_papi
141994,2,2,1,2.0,2.0,5.0,7.0,7.0,1.0,,1.0,5.0,1.0,2.0,15.0,6.0,7.0,5.0,4.0,7.0,1.0,76.0,9.0,0.345633583086433,1.0,97.0,panel_ftf_web_papi
141995,2,2,1,2.0,2.0,50.0,1.0,4.0,2.0,,2.0,5.0,1.0,1.0,50.0,1.0,1.0,4.0,2.0,4.0,3.0,31.0,8.0,1.3150370044881,1.0,109.0,panel_ftf_web_papi
141997,2,2,1,2.0,2.0,50.0,4.0,1.0,6.0,,6.0,2.0,1.0,2.0,50.0,3.0,1.0,3.0,1.0,1.0,1.0,80.0,14.0,0.148324020324877,2.0,112.0,panel_ftf_web_papi
141998,2,2,1,2.0,2.0,15.0,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,15.0,3.0,,5.0,2.0,5.0,1.0,75.0,10.0,0.486273030733026,1.0,94.0,panel_ftf_web_papi
141999,2,2,1,2.0,2.0,60.0,2.0,4.0,4.0,,4.0,2.0,1.0,2.0,60.0,2.0,2.0,3.0,1.0,3.0,1.0,48.0,10.0,0.238694486635479,1.0,110.0,panel_ftf_web_papi
142000,2,2,1,2.0,2.0,15.0,7.0,7.0,1.0,,1.0,5.0,1.0,1.0,30.0,6.0,,5.0,3.0,5.0,1.0,50.0,16.0,0.564732842434544,1.0,87.0,panel_ftf_web_papi
142001,2,2,1,2.0,2.0,40.0,4.0,6.0,2.0,,2.0,2.0,1.0,2.0,85.0,3.0,,3.0,2.0,6.0,1.0,45.0,14.0,0.490986781446191,1.0,87.0,panel_ftf_web_papi
142002,2,2,1,2.0,2.0,70.0,4.0,7.0,1.0,,1.0,2.0,1.0,2.0,70.0,2.0,1.0,2.0,1.0,1.0,3.0,57.0,14.0,0.691307658318463,2.0,106.0,panel_ftf_web_papi
142003,2,2,1,2.0,2.0,100.0,4.0,4.0,6.0,,6.0,2.0,1.0,1.0,100.0,1.0,1.0,3.0,1.0,6.0,1.0,58.0,10.0,0.665723359673793,1.0,111.0,panel_ftf_web_papi
142004,2,2,1,2.0,2.0,0.0,7.0,7.0,7.0,,7.0,3.0,1.0,1.0,15.0,5.0,4.0,5.0,3.0,5.0,1.0,40.0,11.0,0.273874967969492,1.0,117.0,panel_ftf_web_papi
142005,2,1,1,2.0,,,,2.0,2.0,,2.0,,1.0,,,1.0,1.0,,1.0,6.0,1.0,54.0,9.0,,,,no_design
142006,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,0.0,3.0,,5.0,2.0,7.0,1.0,61.0,13.0,0.129138600459059,1.0,92.0,panel_ftf_web_papi
142007,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,2.0,1.0,2.0,50.0,5.0,,3.0,2.0,5.0,1.0,32.0,13.0,1.19728016526534,1.0,103.0,panel_ftf_web_papi
142008,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,2.0,1.0,1.0,85.0,1.0,1.0,5.0,1.0,6.0,1.0,51.0,10.0,0.2657577553596,2.0,122.0,panel_ftf_web_papi
142009,2,2,1,2.0,2.0,60.0,4.0,7.0,1.0,,1.0,5.0,1.0,1.0,30.0,5.0,,5.0,2.0,7.0,1.0,65.0,9.0,0.981142707444593,1.0,97.0,panel_ftf_web_papi
142010,2,2,1,2.0,2.0,50.0,6.0,7.0,1.0,,1.0,4.0,1.0,1.0,50.0,6.0,,5.0,2.0,6.0,1.0,75.0,8.0,0.402323650905402,1.0,115.0,panel_ftf_web_papi
142011,2,2,1,2.0,2.0,70.0,1.0,4.0,6.0,,6.0,1.0,4.0,1.0,70.0,1.0,1.0,2.0,4.0,2.0,2.0,66.0,14.0,0.637002969594753,2.0,134.0,panel_ftf_web_papi
142012,2,2,1,2.0,1.0,100.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,90.0,1.0,,2.0,1.0,3.0,1.0,26.0,13.0,4.00903978308794,1.0,133.0,panel_ftf_web_papi
142013,2,2,1,2.0,2.0,15.0,4.0,7.0,7.0,,7.0,1.0,1.0,2.0,40.0,5.0,,3.0,2.0,1.0,1.0,67.0,10.0,3.00518256572921,2.0,108.0,panel_ftf_web_papi
142014,2,2,1,2.0,2.0,90.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,95.0,1.0,,2.0,1.0,1.0,1.0,75.0,16.0,0.223115805571126,1.0,131.0,panel_ftf_web_papi
142016,2,2,1,2.0,1.0,75.0,4.0,4.0,6.0,,6.0,2.0,1.0,1.0,75.0,1.0,,2.0,1.0,1.0,1.0,69.0,13.0,0.101523805624928,2.0,87.0,panel_ftf_web_papi
142017,2,2,1,2.0,2.0,0.0,4.0,6.0,1.0,,1.0,2.0,1.0,1.0,50.0,2.0,4.0,5.0,2.0,7.0,1.0,59.0,9.0,0.620187712717086,2.0,95.0,panel_ftf_web_papi
142019,2,2,1,2.0,2.0,0.0,7.0,7.0,7.0,,7.0,3.0,1.0,2.0,0.0,6.0,,5.0,2.0,7.0,1.0,80.0,10.0,0.550801937064567,2.0,87.0,panel_ftf_web_papi
142020,2,2,1,2.0,2.0,50.0,1.0,1.0,7.0,,7.0,2.0,1.0,1.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,65.0,13.0,0.233284847723075,2.0,116.0,panel_ftf_web_papi
142021,2,2,1,2.0,2.0,60.0,3.0,4.0,4.0,,4.0,4.0,1.0,1.0,60.0,2.0,,3.0,1.0,2.0,1.0,74.0,9.0,0.687200102642815,2.0,111.0,panel_ftf_web_papi
142022,2,2,1,2.0,2.0,60.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,60.0,2.0,,3.0,1.0,6.0,1.0,80.0,11.0,0.250484753251053,1.0,113.0,panel_ftf_web_papi
142023,2,2,1,2.0,2.0,50.0,7.0,7.0,1.0,,1.0,4.0,1.0,1.0,100.0,1.0,,5.0,4.0,4.0,1.0,80.0,8.0,0.336086935247945,1.0,90.0,panel_ftf_web_papi
142025,2,2,1,2.0,2.0,50.0,2.0,4.0,1.0,,1.0,,1.0,2.0,50.0,3.0,,5.0,2.0,6.0,6.0,,95.0,1.1495183845879,2.0,107.0,panel_ftf_web_papi
142027,2,2,1,2.0,2.0,90.0,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,100.0,1.0,,3.0,1.0,6.0,1.0,49.0,9.0,1.55522044308446,2.0,125.0,panel_ftf_web_papi
142028,2,2,1,2.0,2.0,100.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,2.0,1.0,2.0,6.0,38.0,14.0,0.772245344674791,2.0,102.0,panel_ftf_web_papi
142031,2,2,1,2.0,1.0,100.0,3.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,3.0,1.0,2.0,1.0,37.0,13.0,1.02245015985177,2.0,113.0,panel_ftf_web_papi
142032,2,2,1,2.0,2.0,,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,0.0,5.0,,5.0,2.0,7.0,1.0,57.0,11.0,0.402920835970524,2.0,120.0,panel_ftf_web_papi
142033,2,2,1,2.0,2.0,50.0,2.0,6.0,1.0,,1.0,2.0,1.0,1.0,50.0,1.0,1.0,5.0,1.0,4.0,1.0,70.0,9.0,0.970046326565365,2.0,121.0,panel_ftf_web_papi
142034,2,2,1,2.0,1.0,100.0,1.0,4.0,4.0,,4.0,1.0,3.0,1.0,100.0,2.0,5.0,1.0,4.0,1.0,3.0,41.0,10.0,1.46651435522464,2.0,85.0,panel_ftf_web_papi
142035,2,2,1,2.0,2.0,50.0,6.0,7.0,1.0,,1.0,3.0,1.0,2.0,50.0,6.0,,5.0,4.0,4.0,1.0,80.0,16.0,0.108819434882686,1.0,108.0,panel_ftf_web_papi
142036,2,2,1,2.0,1.0,50.0,4.0,6.0,4.0,,4.0,1.0,1.0,1.0,50.0,3.0,,4.0,1.0,1.0,2.0,51.0,10.0,0.537063855953066,1.0,88.0,panel_ftf_web_papi
142038,2,1,1,2.0,,,,1.0,3.0,,3.0,,3.0,,,2.0,,,4.0,1.0,1.0,56.0,9.0,,,,no_design
142041,2,1,1,2.0,,,,7.0,1.0,,1.0,,1.0,,,6.0,4.0,,2.0,7.0,1.0,,14.0,,,,no_design
142043,2,2,1,2.0,1.0,100.0,2.0,1.0,6.0,,6.0,1.0,1.0,1.0,100.0,1.0,,1.0,1.0,1.0,1.0,37.0,13.0,0.210186996709397,1.0,88.0,panel_ftf_web_papi
142044,2,2,1,2.0,2.0,50.0,4.0,2.0,4.0,,4.0,1.0,3.0,2.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,60.0,13.0,0.213041542210834,1.0,95.0,panel_ftf_web_papi
142045,2,2,1,2.0,2.0,50.0,4.0,6.0,4.0,,4.0,3.0,1.0,2.0,0.0,2.0,4.0,5.0,3.0,1.0,4.0,71.0,10.0,1.36687003697283,2.0,116.0,panel_ftf_web_papi
142046,2,2,1,2.0,2.0,40.0,4.0,4.0,5.0,,5.0,2.0,2.0,1.0,100.0,1.0,2.0,4.0,1.0,2.0,1.0,65.0,13.0,0.421100060132428,1.0,118.0,panel_ftf_web_papi
142047,2,2,1,2.0,2.0,40.0,4.0,7.0,1.0,,1.0,4.0,1.0,2.0,50.0,2.0,,3.0,1.0,7.0,1.0,79.0,12.0,0.137199418089538,1.0,104.0,panel_ftf_web_papi
142048,2,2,1,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,2.0,1.0,1.0,50.0,3.0,2.0,3.0,1.0,2.0,3.0,41.0,10.0,0.858932705613271,1.0,130.0,panel_ftf_web_papi
142049,2,2,1,2.0,1.0,100.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,3.0,1.0,1.0,1.0,27.0,13.0,1.16623657212072,1.0,129.0,panel_ftf_web_papi
142050,2,1,1,2.0,,,,2.0,5.0,,5.0,,1.0,,,1.0,1.0,,1.0,1.0,4.0,47.0,14.0,,,,no_design
142051,2,2,1,2.0,2.0,0.0,7.0,4.0,4.0,,4.0,3.0,1.0,2.0,0.0,6.0,7.0,5.0,4.0,1.0,1.0,,9.0,1.88915619082011,2.0,132.0,panel_ftf_web_papi
142053,2,2,1,2.0,2.0,70.0,4.0,1.0,6.0,,6.0,1.0,1.0,2.0,70.0,1.0,,2.0,1.0,1.0,3.0,48.0,11.0,0.520552431742325,2.0,93.0,panel_ftf_web_papi
142055,2,2,1,2.0,2.0,50.0,7.0,7.0,1.0,,1.0,4.0,1.0,1.0,50.0,1.0,2.0,3.0,1.0,6.0,1.0,45.0,9.0,1.07200557750578,1.0,109.0,panel_ftf_web_papi
142057,2,2,1,2.0,2.0,85.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,100.0,1.0,,2.0,1.0,7.0,1.0,73.0,9.0,0.919111790471344,1.0,90.0,panel_ftf_web_papi
142059,2,2,1,2.0,1.0,80.0,1.0,1.0,4.0,,4.0,1.0,3.0,1.0,90.0,1.0,,2.0,1.0,1.0,1.0,57.0,14.0,0.446160905319381,2.0,88.0,panel_ftf_web_papi
142060,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,3.0,1.0,2.0,50.0,6.0,,5.0,1.0,2.0,2.0,50.0,9.0,2.82715956076706,2.0,126.0,panel_ftf_web_papi
142061,2,1,1,2.0,,,,1.0,7.0,,7.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,44.0,14.0,,,,no_design
142062,2,2,1,2.0,2.0,100.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,1.0,1.0,1.0,1.0,30.0,13.0,0.608929614811298,1.0,87.0,panel_ftf_web_papi
142063,2,2,1,2.0,2.0,15.0,6.0,7.0,1.0,,1.0,4.0,1.0,1.0,25.0,6.0,,5.0,3.0,7.0,1.0,,10.0,1.33100193497512,2.0,121.0,panel_ftf_web_papi
142065,2,2,1,2.0,2.0,85.0,1.0,7.0,7.0,,7.0,1.0,1.0,2.0,85.0,2.0,1.0,4.0,4.0,1.0,2.0,56.0,13.0,0.490392000778288,2.0,99.0,panel_ftf_web_papi
142066,2,2,1,2.0,2.0,50.0,6.0,4.0,2.0,,2.0,3.0,1.0,2.0,40.0,5.0,4.0,4.0,1.0,2.0,4.0,67.0,14.0,0.178680511928991,1.0,108.0,panel_ftf_web_papi
142067,2,2,1,2.0,2.0,60.0,1.0,4.0,4.0,,4.0,2.0,1.0,1.0,60.0,2.0,,3.0,2.0,1.0,3.0,62.0,13.0,0.0576521945428779,2.0,115.0,panel_ftf_web_papi
142068,2,2,1,2.0,1.0,100.0,1.0,1.0,7.0,,7.0,1.0,3.0,1.0,100.0,1.0,,1.0,1.0,1.0,1.0,44.0,13.0,0.751446970619971,2.0,92.0,panel_ftf_web_papi
142069,2,2,1,2.0,2.0,85.0,2.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,2.0,1.0,1.0,1.0,67.0,13.0,0.915315254910142,1.0,89.0,panel_ftf_web_papi
142070,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,1.0,1.0,1.0,50.0,1.0,,5.0,1.0,5.0,6.0,38.0,13.0,0.690442105028514,1.0,107.0,panel_ftf_web_papi
142071,2,2,1,2.0,2.0,50.0,7.0,7.0,1.0,,1.0,3.0,1.0,2.0,50.0,6.0,7.0,5.0,1.0,7.0,1.0,80.0,12.0,0.484578365745513,1.0,115.0,panel_ftf_web_papi
142072,2,2,1,2.0,1.0,100.0,1.0,4.0,2.0,,2.0,1.0,3.0,1.0,100.0,1.0,,2.0,1.0,1.0,1.0,72.0,10.0,0.465816873467298,1.0,113.0,panel_ftf_web_papi
142073,2,2,1,2.0,,,,7.0,1.0,,1.0,,1.0,,,1.0,,,1.0,5.0,1.0,70.0,12.0,0.27121283453222,2.0,113.0,panel_ftf_web_papi
142074,2,1,1,2.0,,,,4.0,4.0,,4.0,,1.0,,,1.0,,,1.0,2.0,1.0,43.0,9.0,,,,no_design
142075,2,2,1,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,2.0,4.0,2.0,,5.0,,5.0,2.0,1.0,2.0,35.0,10.0,1.66449324188707,1.0,99.0,panel_ftf_web_papi
142077,2,2,1,2.0,2.0,55.0,2.0,4.0,4.0,,4.0,3.0,1.0,1.0,55.0,1.0,2.0,5.0,1.0,4.0,1.0,80.0,12.0,0.14030047108462,1.0,87.0,panel_ftf_web_papi
142078,2,2,1,2.0,2.0,20.0,7.0,7.0,1.0,,1.0,3.0,1.0,2.0,45.0,6.0,,5.0,1.0,7.0,1.0,53.0,10.0,0.222080597714097,1.0,97.0,panel_ftf_web_papi
142079,2,2,1,2.0,2.0,15.0,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,45.0,3.0,7.0,5.0,1.0,7.0,1.0,47.0,13.0,0.537971472469749,2.0,113.0,panel_ftf_web_papi
142080,2,2,1,2.0,2.0,0.0,7.0,7.0,2.0,,2.0,4.0,1.0,2.0,50.0,5.0,,5.0,3.0,7.0,1.0,42.0,13.0,0.274973086594443,1.0,117.0,panel_ftf_web_papi
142081,2,2,1,2.0,1.0,40.0,4.0,2.0,2.0,,2.0,1.0,3.0,1.0,50.0,2.0,1.0,4.0,1.0,1.0,1.0,55.0,13.0,0.473372299918793,2.0,112.0,panel_ftf_web_papi
142082,2,2,1,2.0,2.0,50.0,4.0,7.0,7.0,,7.0,1.0,1.0,1.0,50.0,2.0,,5.0,1.0,2.0,1.0,37.0,14.0,0.827130515362988,2.0,99.0,panel_ftf_web_papi
142083,2,2,1,2.0,1.0,50.0,7.0,4.0,1.0,,1.0,3.0,1.0,2.0,50.0,4.0,,5.0,1.0,7.0,1.0,64.0,11.0,0.503750777521907,1.0,134.0,panel_ftf_web_papi
142084,2,2,1,2.0,2.0,50.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,50.0,1.0,,3.0,1.0,1.0,1.0,64.0,12.0,0.306344099583642,2.0,100.0,panel_ftf_web_papi
142085,2,2,1,2.0,2.0,50.0,4.0,1.0,4.0,,4.0,3.0,1.0,2.0,85.0,1.0,,3.0,1.0,4.0,1.0,54.0,13.0,0.493346979513533,1.0,91.0,panel_ftf_web_papi
142086,2,2,1,2.0,2.0,50.0,7.0,7.0,1.0,,1.0,4.0,1.0,2.0,50.0,6.0,,5.0,4.0,7.0,1.0,49.0,12.0,0.52990845500979,2.0,126.0,panel_ftf_web_papi
142087,2,2,1,2.0,2.0,50.0,3.0,4.0,4.0,,4.0,3.0,1.0,2.0,50.0,2.0,1.0,3.0,1.0,2.0,4.0,77.0,13.0,0.82944712119283,2.0,122.0,panel_ftf_web_papi
142089,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,5.0,1.0,1.0,0.0,6.0,,5.0,4.0,7.0,1.0,39.0,9.0,0.782846378636047,1.0,103.0,panel_ftf_web_papi
142090,2,2,1,2.0,2.0,30.0,7.0,7.0,1.0,,1.0,5.0,1.0,1.0,100.0,3.0,,5.0,1.0,7.0,1.0,33.0,10.0,1.3777304254438,1.0,121.0,panel_ftf_web_papi
142091,2,2,1,2.0,2.0,30.0,4.0,7.0,2.0,,2.0,1.0,1.0,1.0,60.0,5.0,7.0,5.0,1.0,6.0,1.0,51.0,13.0,0.38306087378153,1.0,112.0,panel_ftf_web_papi
142092,2,2,1,2.0,1.0,50.0,4.0,7.0,1.0,,1.0,3.0,1.0,1.0,50.0,1.0,,1.0,1.0,1.0,3.0,38.0,11.0,0.957899281364566,2.0,101.0,panel_ftf_web_papi
142093,2,2,1,2.0,2.0,0.0,6.0,7.0,1.0,,1.0,3.0,1.0,1.0,40.0,6.0,7.0,5.0,4.0,7.0,1.0,35.0,9.0,2.6144455846995,1.0,124.0,panel_ftf_web_papi
142094,2,2,1,2.0,2.0,0.0,6.0,7.0,1.0,,1.0,5.0,1.0,2.0,0.0,6.0,7.0,5.0,2.0,7.0,1.0,67.0,14.0,0.475089485052621,2.0,114.0,panel_ftf_web_papi
142095,2,2,1,2.0,1.0,70.0,1.0,2.0,6.0,,6.0,2.0,1.0,1.0,100.0,1.0,1.0,3.0,1.0,3.0,1.0,40.0,13.0,0.400143937342916,2.0,124.0,panel_ftf_web_papi
142096,2,2,1,2.0,2.0,100.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,1.0,1.0,1.0,1.0,45.0,14.0,0.765839887251921,1.0,113.0,panel_ftf_web_papi
142097,2,2,1,2.0,2.0,60.0,2.0,1.0,4.0,,4.0,1.0,1.0,2.0,50.0,5.0,,4.0,1.0,1.0,1.0,80.0,14.0,0.243429530740328,2.0,88.0,panel_ftf_web_papi
142098,2,2,1,2.0,2.0,85.0,1.0,1.0,4.0,,4.0,1.0,1.0,1.0,85.0,1.0,1.0,2.0,1.0,3.0,1.0,57.0,10.0,0.832766393192631,1.0,134.0,panel_ftf_web_papi
142099,2,2,1,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,1.0,1.0,1.0,50.0,2.0,,3.0,1.0,1.0,2.0,58.0,14.0,0.76131702584884,2.0,98.0,panel_ftf_web_papi
142100,2,2,1,2.0,1.0,85.0,2.0,1.0,4.0,,4.0,1.0,1.0,1.0,85.0,1.0,1.0,2.0,1.0,1.0,4.0,71.0,9.0,1.1674900938298,2.0,126.0,panel_ftf_web_papi
142101,2,2,1,2.0,2.0,50.0,4.0,4.0,6.0,,6.0,1.0,1.0,2.0,,6.0,,3.0,2.0,3.0,1.0,65.0,9.0,0.248652500029884,1.0,131.0,panel_ftf_web_papi
142102,2,2,1,2.0,2.0,40.0,3.0,6.0,1.0,,1.0,1.0,1.0,1.0,70.0,1.0,,3.0,1.0,6.0,1.0,29.0,13.0,0.5875115042776,2.0,122.0,panel_ftf_web_papi
142103,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,1.0,1.0,2.0,0.0,6.0,,5.0,4.0,7.0,1.0,,14.0,0.416139704122103,2.0,108.0,panel_ftf_web_papi
142104,2,2,1,2.0,2.0,100.0,4.0,5.0,4.0,,4.0,3.0,1.0,1.0,100.0,1.0,,4.0,1.0,3.0,1.0,68.0,12.0,0.350947232334334,2.0,103.0,panel_ftf_web_papi
142105,2,2,1,2.0,2.0,30.0,2.0,6.0,1.0,,1.0,1.0,1.0,1.0,50.0,3.0,2.0,3.0,1.0,2.0,1.0,47.0,13.0,0.451058896967313,1.0,122.0,panel_ftf_web_papi
142107,2,2,1,2.0,2.0,50.0,7.0,7.0,1.0,,1.0,5.0,1.0,2.0,70.0,3.0,3.0,5.0,1.0,7.0,1.0,68.0,15.0,0.151528496421099,1.0,113.0,panel_ftf_web_papi
142108,2,2,1,2.0,2.0,70.0,2.0,6.0,2.0,,2.0,2.0,4.0,1.0,75.0,5.0,4.0,2.0,1.0,3.0,3.0,80.0,95.0,0.777632825062969,1.0,109.0,panel_ftf_web_papi
142109,2,2,1,2.0,2.0,0.0,7.0,7.0,2.0,,2.0,2.0,1.0,1.0,60.0,2.0,,4.0,4.0,7.0,1.0,60.0,10.0,1.35543500729227,1.0,93.0,panel_ftf_web_papi
142110,2,2,1,2.0,1.0,60.0,2.0,1.0,7.0,,7.0,1.0,1.0,1.0,60.0,1.0,1.0,2.0,1.0,2.0,1.0,45.0,16.0,0.472546508744052,1.0,113.0,panel_ftf_web_papi
142111,2,2,1,2.0,2.0,50.0,7.0,7.0,1.0,,1.0,4.0,1.0,1.0,50.0,6.0,,5.0,2.0,5.0,1.0,39.0,14.0,0.283009796763246,2.0,133.0,panel_ftf_web_papi
142112,2,2,1,2.0,2.0,70.0,1.0,7.0,1.0,,1.0,2.0,1.0,1.0,70.0,1.0,4.0,2.0,1.0,6.0,1.0,80.0,9.0,1.22988787591969,2.0,103.0,panel_ftf_web_papi
142113,2,2,1,2.0,2.0,50.0,4.0,6.0,4.0,,4.0,2.0,1.0,1.0,50.0,4.0,5.0,4.0,1.0,2.0,1.0,58.0,8.0,1.94028238912889,2.0,118.0,panel_ftf_web_papi
142114,2,2,1,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,1.0,1.0,1.0,40.0,2.0,,2.0,1.0,1.0,6.0,69.0,10.0,0.791070881094329,1.0,105.0,panel_ftf_web_papi
142115,2,2,1,2.0,2.0,30.0,4.0,6.0,1.0,,1.0,2.0,1.0,2.0,60.0,2.0,,5.0,4.0,5.0,1.0,40.0,10.0,0.564534398617485,2.0,117.0,panel_ftf_web_papi
142116,2,2,1,2.0,2.0,20.0,6.0,7.0,1.0,,1.0,2.0,1.0,1.0,70.0,2.0,1.0,4.0,1.0,7.0,1.0,63.0,13.0,0.343659641542395,1.0,127.0,panel_ftf_web_papi
142117,2,2,1,2.0,2.0,70.0,4.0,7.0,1.0,,1.0,5.0,1.0,1.0,50.0,6.0,,5.0,4.0,7.0,1.0,65.0,11.0,0.636419343297078,2.0,111.0,panel_ftf_web_papi
142118,2,2,1,2.0,1.0,100.0,4.0,4.0,4.0,,4.0,1.0,3.0,1.0,70.0,2.0,4.0,3.0,1.0,1.0,6.0,43.0,11.0,0.918281218381943,2.0,102.0,panel_ftf_web_papi
142119,2,2,1,2.0,2.0,50.0,4.0,7.0,2.0,,2.0,3.0,1.0,1.0,50.0,2.0,4.0,3.0,2.0,6.0,1.0,37.0,13.0,0.257678540418974,2.0,91.0,panel_ftf_web_papi
142120,2,2,1,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,3.0,1.0,1.0,85.0,1.0,1.0,4.0,1.0,1.0,2.0,47.0,13.0,0.707066932082083,2.0,86.0,panel_ftf_web_papi
142121,2,2,1,2.0,2.0,70.0,1.0,4.0,3.0,,3.0,2.0,1.0,1.0,75.0,3.0,,4.0,1.0,3.0,4.0,31.0,13.0,1.82232794863541,2.0,130.0,panel_ftf_web_papi
142122,2,2,1,2.0,1.0,100.0,1.0,1.0,4.0,,4.0,1.0,1.0,1.0,100.0,1.0,,2.0,4.0,1.0,2.0,38.0,8.0,3.51204311371758,2.0,111.0,panel_ftf_web_papi
142125,2,2,1,2.0,2.0,40.0,6.0,7.0,7.0,,7.0,3.0,1.0,1.0,40.0,3.0,,5.0,1.0,5.0,1.0,54.0,10.0,1.07028352453567,1.0,118.0,panel_ftf_web_papi
142126,2,2,1,2.0,2.0,50.0,,4.0,4.0,,4.0,1.0,1.0,1.0,50.0,1.0,,3.0,1.0,3.0,1.0,,13.0,0.466415794888684,1.0,114.0,panel_ftf_web_papi
142127,2,2,1,2.0,2.0,0.0,5.0,7.0,1.0,,1.0,3.0,1.0,2.0,15.0,6.0,,5.0,4.0,6.0,1.0,52.0,9.0,3.13513551761363,1.0,108.0,panel_ftf_web_papi
142128,2,2,1,2.0,2.0,2.0,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,0.0,6.0,,5.0,2.0,7.0,1.0,75.0,12.0,0.364333357290791,1.0,128.0,panel_ftf_web_papi
